07:27,15,road
07:28,21,mountain
07:28,31,mountain
07:28,26,mountain
07:28,24,mountain
07:28,17,road
07:28,14,road
07:28,10,road
07:28,19,road
07:29,19,mountain
07:29,22,road
07:29,19,road
07:30,30,mountain
07:31,25,mountain
07:31,23,mountain
07:31,27,mountain
07:31,17,road
07:31,14,road
07:32,28,mountain
07:32,22,mountain
07:32,35,mountain
07:32,28,mountain
07:32,31,mountain
07:33,20,road
07:33,11,road
07:34,37,mountain
07:34,27,mountain
07:34,24,mountain
07:35,30,mountain
07:35,25,mountain
07:35,22,road
07:36,32,mountain
07:36,25,mountain
07:36,16,road
07:36,13,road
07:37,25,mountain
07:37,27,mountain
07:37,22,mountain
07:37,31,mountain
07:37,21,road
07:37,11,road
07:37,22,road
07:38,23,mountain
07:38,20,mountain
07:38,32,mountain
07:38,17,road
07:39,27,mountain
07:39,22,mountain
07:39,36,mountain
07:39,21,road
07:39,14,road
07:40,30,mountain
07:40,25,mountain
07:40,22,mountain
07:40,21,road
07:41,29,mountain
07:41,28,mountain
07:41,32,mountain
07:41,26,mountain
07:41,28,mountain
07:41,19,mountain
07:41,17,mountain
07:42,25,mountain
07:42,18,road
07:43,27,mountain
07:43,30,mountain
07:44,28,mountain
07:44,15,road
07:45,23,mountain
07:45,18,mountain
07:45,26,road
07:46,31,mountain
07:46,27,mountain
07:46,23,mountain
07:46,22,mountain
07:46,20,road
07:47,23,mountain
07:47,25,road
07:47,23,road
07:48,23,mountain
07:48,21,mountain
07:48,24,mountain
07:48,18,road
07:49,29,mountain
07:49,34,mountain
07:49,28,mountain
07:49,25,mountain
07:49,27,mountain
07:49,19,road
07:49,20,road
07:49,21,road
07:49,18,road
07:50,31,mountain
07:50,28,mountain
07:50,13,road
07:50,23,road
07:50,16,road
07:50,17,road
07:51,27,mountain
07:51,27,mountain
07:51,25,mountain
07:51,20,mountain
07:52,20,mountain
07:52,27,mountain
07:52,32,mountain
07:52,36,mountain
07:52,19,road
07:53,26,mountain
07:53,27,mountain
07:53,28,mountain
07:53,24,road
07:54,30,mountain
07:54,27,mountain
07:54,27,mountain
07:55,27,mountain
07:55,27,mountain
07:55,19,mountain
07:55,22,road
07:55,22,road
07:56,24,mountain
07:56,25,mountain
07:56,23,road
07:56,22,road
07:57,26,mountain
07:57,28,mountain
07:57,17,road
07:58,22,mountain
07:58,27,mountain
07:58,23,mountain
07:58,22,road
07:58,27,road
07:59,29,mountain
07:59,24,mountain
07:59,20,mountain
07:59,17,road
07:59,19,road
07:59,14,road
08:00,22,road
08:01,31,mountain
08:01,20,mountain
08:01,21,mountain
08:01,11,road
08:01,17,road
08:01,24,road
08:02,33,mountain
08:02,21,road
08:02,22,road
08:03,26,mountain
08:03,20,road
08:04,22,mountain
08:04,25,mountain
08:04,25,mountain
08:04,27,mountain
08:05,21,mountain
08:05,22,mountain
08:05,17,mountain
08:05,26,mountain
08:05,25,road
08:06,24,mountain
08:06,25,mountain
08:06,33,mountain
08:06,10,road
08:06,24,road
08:07,24,mountain
08:07,24,mountain
08:07,27,mountain
08:07,29,mountain
08:07,21,road
08:08,25,mountain
08:08,26,mountain
08:08,18,road
08:08,12,road
08:09,26,mountain
08:09,20,mountain
08:09,21,mountain
08:09,27,mountain
08:10,25,mountain
08:10,27,mountain
08:10,29,mountain
08:10,15,mountain
08:10,34,mountain
08:10,19,road
08:10,22,road
08:11,31,mountain
08:11,29,mountain
08:11,21,road
08:12,21,mountain
08:12,25,mountain
08:12,32,mountain
08:12,28,mountain
08:12,14,road
08:12,17,road
08:12,18,road
08:12,16,road
08:12,18,road
08:13,22,road
08:14,30,mountain
08:14,23,mountain
08:14,24,road
08:14,18,road
08:15,23,mountain
08:15,32,mountain
08:15,28,mountain
08:15,29,mountain
08:15,17,road
08:16,27,mountain
08:16,27,mountain
08:16,27,mountain
08:16,28,mountain
08:16,15,road
08:16,21,road
08:16,19,road
08:16,29,road
08:17,22,mountain
08:17,28,mountain
08:17,28,mountain
08:17,31,mountain
08:17,21,road
08:17,20,road
08:18,29,mountain
08:18,25,mountain
08:18,17,road
08:18,13,road
08:18,24,road
08:19,26,mountain
08:19,19,mountain
08:19,30,mountain
08:19,23,road
08:20,28,mountain
08:20,23,mountain
08:20,25,mountain
08:20,19,road
08:20,17,road
08:20,18,road
08:21,30,mountain
08:21,27,mountain
08:21,19,mountain
08:21,29,mountain
08:21,29,mountain
08:21,15,road
08:22,25,mountain
08:22,31,mountain
08:22,30,mountain
08:22,26,mountain
08:22,34,mountain
08:23,33,mountain
08:23,28,mountain
08:23,21,road
08:23,21,road
08:23,20,road
08:23,15,road
08:24,24,mountain
08:24,27,mountain
08:24,25,mountain
08:25,26,mountain
08:25,27,mountain
08:25,15,road
08:25,24,road
08:26,28,mountain
08:26,28,mountain
08:26,31,mountain
08:26,16,road
08:26,14,road
08:26,27,road
08:27,32,mountain
08:27,21,mountain
08:27,21,road
08:27,11,road
08:27,17,road
08:27,17,road
08:28,32,mountain
08:28,30,mountain
08:28,25,mountain
08:28,10,road
08:29,33,mountain
08:29,30,mountain
08:29,30,mountain
08:29,26,mountain
08:29,22,mountain
08:29,11,road
08:30,24,mountain
08:30,27,mountain
08:30,24,mountain
08:30,31,mountain
08:30,24,road
08:30,25,road
08:30,16,road
08:31,22,mountain
08:31,31,mountain
08:31,24,road
08:31,10,road
08:32,35,mountain
08:32,26,mountain
08:32,16,road
08:32,10,road
08:32,24,road
08:33,26,mountain
08:33,27,mountain
08:33,31,mountain
08:33,35,mountain
08:33,33,mountain
08:33,32,mountain
08:33,16,road
08:34,21,mountain
08:34,21,mountain
08:34,29,mountain
08:34,17,road
08:34,15,road
08:35,30,mountain
08:35,23,mountain
08:35,17,mountain
08:35,25,mountain
08:37,24,mountain
08:37,25,mountain
08:37,19,road
08:37,19,road
08:38,25,mountain
08:38,33,mountain
08:38,23,road
08:38,26,road
08:39,28,mountain
08:39,23,mountain
08:39,22,mountain
08:39,10,road
08:39,22,road
08:40,24,mountain
08:40,31,mountain
08:40,21,mountain
08:40,18,road
08:40,19,road
08:41,15,road
08:41,18,road
08:42,31,mountain
08:42,32,mountain
08:42,18,road
08:42,16,road
08:43,31,mountain
08:43,22,mountain
08:43,29,mountain
08:43,21,mountain
08:43,34,mountain
08:43,24,road
08:43,19,road
08:44,23,mountain
08:45,31,mountain
08:45,15,mountain
08:45,21,road
08:46,30,mountain
08:46,18,mountain
08:46,16,road
08:46,20,road
08:47,22,mountain
08:47,29,mountain
08:47,10,road
08:48,31,mountain
08:48,28,mountain
08:48,22,mountain
08:48,30,mountain
08:48,29,mountain
08:49,33,mountain
08:49,27,mountain
08:49,22,road
08:49,23,road
08:50,29,mountain
08:50,22,mountain
08:50,25,mountain
08:50,15,road
08:51,36,mountain
08:51,39,mountain
08:51,25,mountain
08:51,25,road
08:52,27,mountain
08:52,27,mountain
08:52,25,mountain
08:52,26,mountain
08:52,24,mountain
08:52,14,road
08:53,32,mountain
08:53,28,mountain
08:53,30,mountain
08:53,28,mountain
08:53,27,mountain
08:53,26,mountain
08:53,18,road
08:54,26,mountain
08:54,30,mountain
08:54,21,mountain
08:54,20,road
08:54,25,road
08:55,26,mountain
08:55,24,mountain
08:55,22,mountain
08:55,20,road
08:56,22,mountain
08:56,25,mountain
08:56,26,mountain
08:57,24,mountain
08:57,21,mountain
08:57,28,mountain
08:57,24,mountain
08:58,28,mountain
08:58,29,mountain
08:58,16,road
08:58,18,road
08:58,19,road
08:58,24,road
08:59,31,mountain
08:59,22,road
08:59,19,road
08:59,18,road
09:00,25,mountain
09:00,25,mountain
09:00,31,mountain
09:00,26,mountain
09:00,25,mountain
09:00,12,road
09:00,13,road
09:01,19,mountain
09:01,32,mountain
09:01,25,mountain
09:01,23,road
09:02,29,mountain
09:02,35,mountain
09:02,24,mountain
09:02,29,mountain
09:02,19,road
09:02,22,road
09:02,20,road
09:03,25,mountain
09:03,32,mountain
09:03,22,mountain
09:04,25,mountain
09:04,22,mountain
09:04,21,road
09:05,32,mountain
09:05,22,mountain
09:05,28,mountain
09:05,23,mountain
09:06,26,mountain
09:06,29,mountain
09:06,22,road
09:07,27,mountain
09:07,27,mountain
09:07,21,mountain
09:07,29,mountain
09:07,20,road
09:08,33,mountain
09:08,24,mountain
09:08,31,mountain
09:08,28,road
09:09,25,mountain
09:09,22,mountain
09:09,30,mountain
09:09,27,road
09:10,32,mountain
09:10,25,mountain
09:10,23,road
09:10,29,road
09:11,26,mountain
09:11,28,mountain
09:11,24,road
09:11,22,road
09:12,27,mountain
09:12,28,mountain
09:12,29,mountain
09:12,31,mountain
09:12,24,mountain
09:12,17,road
09:13,24,mountain
09:13,31,mountain
09:13,23,mountain
09:13,22,mountain
09:13,14,road
09:14,25,mountain
09:14,32,mountain
09:14,33,mountain
09:14,26,mountain
09:14,21,road
09:15,30,mountain
09:15,24,mountain
09:15,16,road
09:15,21,road
09:16,22,mountain
09:16,27,mountain
09:16,33,mountain
09:16,18,mountain
09:16,17,road
09:17,26,mountain
09:17,28,mountain
09:17,18,road
09:17,15,road
09:17,18,road
09:17,24,road
09:18,26,mountain
09:18,26,mountain
09:18,30,mountain
09:18,29,mountain
09:18,22,road
09:18,20,road
09:18,20,road
09:18,19,road
09:19,29,mountain
09:19,19,mountain
09:19,27,mountain
09:19,18,road
09:20,29,mountain
09:20,26,mountain
09:20,25,mountain
09:20,25,mountain
09:20,22,road
09:21,26,mountain
09:21,25,mountain
09:21,22,mountain
09:21,30,mountain
09:21,26,mountain
09:21,13,road
09:22,29,mountain
09:22,23,mountain
09:22,30,mountain
09:22,24,mountain
09:23,24,mountain
09:23,25,mountain
09:23,26,mountain
09:23,33,mountain
09:23,22,mountain
09:23,22,road
09:24,26,mountain
09:24,22,mountain
09:24,28,mountain
09:24,22,mountain
09:24,31,mountain
09:24,14,road
09:24,19,road
09:25,25,mountain
09:26,21,mountain
09:26,28,mountain
09:26,25,mountain
09:26,19,mountain
09:27,26,mountain
09:27,33,mountain
09:27,21,mountain
09:27,27,mountain
09:27,17,road
09:28,25,mountain
09:28,13,road
09:29,21,mountain
09:29,25,mountain
09:29,17,road
09:29,22,road
09:29,20,road
09:30,31,mountain
09:30,31,mountain
09:30,31,mountain
09:30,28,mountain
09:30,15,road
09:31,26,mountain
09:31,25,mountain
09:31,17,road
09:31,18,road
09:31,14,road
09:32,23,mountain
09:32,20,mountain
09:32,28,mountain
09:32,25,mountain
09:33,18,mountain
09:33,31,mountain
09:33,24,mountain
09:33,19,road
09:33,22,road
09:33,24,road
09:34,24,mountain
09:34,28,mountain
09:34,28,mountain
09:34,21,road
09:34,24,road
09:34,23,road
09:35,22,mountain
09:35,27,mountain
09:35,21,mountain
09:35,17,road
09:36,30,mountain
09:36,21,mountain
09:36,29,mountain
09:36,20,road
09:37,26,mountain
09:37,27,mountain
09:37,20,road
09:37,19,road
09:38,28,mountain
09:38,24,mountain
09:38,32,mountain
09:38,20,mountain
09:38,19,road
09:39,22,mountain
09:39,24,mountain
09:39,20,mountain
09:39,17,road
09:40,23,mountain
09:40,19,road
09:40,20,road
09:41,29,mountain
09:41,30,mountain
09:41,27,mountain
09:42,24,mountain
09:42,31,mountain
09:42,25,mountain
09:43,23,mountain
09:43,23,mountain
09:43,18,road
09:43,15,road
09:44,18,mountain
09:44,23,mountain
09:44,30,mountain
09:44,33,mountain
09:44,17,road
09:44,21,road
09:44,18,road
09:45,21,mountain
09:45,29,mountain
09:45,27,mountain
09:45,25,mountain
09:45,27,road
09:45,22,road
09:45,19,road
09:46,28,mountain
09:46,23,mountain
09:46,31,mountain
09:46,20,road
09:47,21,mountain
09:47,15,road
09:48,21,mountain
09:48,29,mountain
09:48,12,road
09:48,17,road
09:49,25,mountain
09:49,24,mountain
09:49,33,mountain
09:49,18,road
09:49,15,road
09:50,28,mountain
09:51,19,mountain
09:51,24,mountain
09:51,26,mountain
09:51,23,road
09:52,25,mountain
09:52,31,mountain
09:52,20,mountain
09:52,21,mountain
09:52,20,mountain
09:52,22,road
09:53,29,mountain
09:53,25,mountain
09:53,21,mountain
09:53,22,mountain
09:53,24,mountain
09:53,21,road
09:53,17,road
09:54,30,mountain
09:54,23,mountain
09:54,21,road
09:54,18,road
09:54,30,road
09:55,24,mountain
09:55,29,mountain
09:55,23,mountain
09:55,16,road
09:55,22,road
09:56,31,mountain
09:56,29,mountain
09:56,33,mountain
09:56,34,mountain
09:56,14,road
09:57,18,mountain
09:57,29,mountain
09:57,27,mountain
09:58,26,mountain
09:58,26,mountain
09:58,19,road
09:59,21,mountain
09:59,24,mountain
09:59,26,mountain
09:59,32,mountain
09:59,16,road
10:00,30,mountain
10:00,26,mountain
10:00,28,mountain
10:00,15,road
10:00,19,road
10:01,25,mountain
10:01,27,mountain
10:01,28,mountain
10:01,20,road
10:01,18,road
10:01,20,road
10:02,27,mountain
10:02,31,mountain
10:03,23,mountain
10:03,34,mountain
10:03,12,road
10:04,21,mountain
10:04,31,mountain
10:04,27,mountain
10:05,31,mountain
10:05,25,mountain
10:05,28,mountain
10:05,22,mountain
10:06,25,mountain
10:06,23,mountain
10:07,23,mountain
10:07,17,road
10:07,14,road
10:08,24,mountain
10:08,29,mountain
10:08,23,mountain
10:08,20,road
10:08,18,road
10:09,21,mountain
10:09,28,mountain
10:09,30,mountain
10:09,31,mountain
10:09,23,road
10:10,27,mountain
10:10,18,road
10:10,21,road
10:10,14,road
10:10,16,road
10:11,28,mountain
10:11,23,road
10:11,21,road
10:11,14,road
10:11,20,road
10:12,28,mountain
10:12,27,mountain
10:12,28,mountain
10:12,18,road
10:13,21,mountain
10:13,27,mountain
10:13,18,road
10:13,22,road
10:14,23,mountain
10:14,26,mountain
10:14,25,mountain
10:14,28,mountain
10:14,21,road
10:15,27,mountain
10:15,21,mountain
10:15,22,road
10:15,15,road
10:15,22,road
10:16,28,mountain
10:16,24,mountain
10:16,30,mountain
10:16,22,road
10:16,18,road
10:16,18,road
10:17,25,mountain
10:17,32,mountain
10:17,22,road
10:18,24,road
10:19,27,mountain
10:19,24,mountain
10:19,25,mountain
10:19,30,mountain
10:19,33,mountain
10:19,19,road
10:19,18,road
10:20,31,mountain
10:20,24,mountain
10:20,23,mountain
10:20,28,mountain
10:20,18,road
10:20,18,road
10:21,21,mountain
10:21,27,mountain
10:21,28,mountain
10:21,34,mountain
10:21,19,road
10:21,28,road
10:22,25,mountain
10:23,23,mountain
10:23,31,mountain
10:23,22,road
10:24,31,mountain
10:24,30,mountain
10:24,30,mountain
10:24,28,road
10:25,28,mountain
10:25,24,mountain
10:25,25,mountain
10:26,21,mountain
10:26,25,mountain
10:26,30,mountain
10:26,22,mountain
10:26,18,road
10:27,19,mountain
10:27,34,mountain
10:27,17,road
10:28,25,mountain
10:29,31,mountain
10:29,22,mountain
10:29,27,mountain
10:29,23,mountain
10:29,15,road
10:29,14,road
10:29,23,road
10:29,21,road
10:30,32,mountain
10:30,27,mountain
10:31,22,mountain
10:31,27,mountain
10:32,23,mountain
10:32,23,road
10:33,25,mountain
10:33,25,mountain
10:33,21,mountain
10:33,31,mountain
10:33,26,mountain
10:33,19,road
10:34,22,mountain
10:34,17,road
10:34,22,road
10:34,16,road
10:34,23,road
10:35,23,mountain
10:36,29,mountain
10:36,25,mountain
10:36,31,mountain
10:36,19,road
10:36,18,road
10:37,20,mountain
10:37,29,mountain
10:37,20,mountain
10:37,18,road
10:37,18,road
10:37,11,road
10:38,34,mountain
10:38,27,mountain
10:38,29,mountain
10:38,27,mountain
10:38,25,mountain
10:38,18,road
10:38,17,road
10:39,25,mountain
10:39,31,mountain
10:39,16,mountain
10:39,25,mountain
10:40,26,mountain
10:40,15,road
10:41,20,mountain
10:41,32,mountain
10:41,15,mountain
10:41,11,road
10:42,25,mountain
10:42,23,mountain
10:42,23,mountain
10:42,20,road
10:43,23,mountain
10:43,27,mountain
10:43,34,mountain
10:43,10,road
10:44,25,mountain
10:44,24,mountain
10:44,29,mountain
10:44,32,mountain
10:44,15,road
10:44,16,road
10:44,18,road
10:45,22,mountain
10:45,34,mountain
10:45,24,mountain
10:45,17,mountain
10:45,20,mountain
10:45,28,mountain
10:45,28,mountain
10:45,22,road
10:46,32,mountain
10:46,29,mountain
10:46,16,road
10:47,23,mountain
10:47,20,road
10:47,18,road
10:48,21,mountain
10:48,16,mountain
10:48,33,mountain
10:48,30,mountain
10:48,20,mountain
10:48,25,road
10:49,29,mountain
10:49,19,mountain
10:49,22,mountain
10:49,23,road
10:49,19,road
10:50,25,mountain
10:50,24,mountain
10:50,30,mountain
10:50,28,mountain
10:50,29,mountain
10:50,24,road
10:51,13,mountain
10:51,23,mountain
10:51,31,mountain
10:51,30,mountain
10:51,12,mountain
10:51,16,road
10:51,24,road
10:52,28,mountain
10:52,22,mountain
10:52,31,mountain
10:52,29,mountain
10:52,19,mountain
10:52,27,mountain
10:52,12,road
10:53,26,mountain
10:53,24,mountain
10:53,22,mountain
10:53,23,mountain
10:54,21,mountain
10:54,30,mountain
10:54,26,mountain
10:54,16,road
10:54,18,road
10:55,23,mountain
10:55,27,mountain
10:55,15,road
10:56,31,mountain
10:56,17,mountain
10:56,21,mountain
10:57,27,mountain
10:57,20,mountain
10:57,16,road
10:57,20,road
10:57,14,road
10:58,21,mountain
10:59,29,mountain
10:59,22,mountain
10:59,28,mountain
10:59,14,road
11:00,23,mountain
11:00,18,road
11:00,20,road
11:00,12,road
11:01,28,mountain
11:01,30,mountain
11:01,21,mountain
11:01,14,road
11:01,22,road
11:02,33,mountain
11:02,29,mountain
11:02,22,road
11:03,25,mountain
11:03,29,mountain
11:03,25,mountain
11:03,31,mountain
11:03,12,road
11:04,19,mountain
11:04,30,mountain
11:04,11,road
11:04,19,road
11:05,31,mountain
11:05,34,mountain
11:05,14,road
11:05,15,road
11:05,17,road
11:05,16,road
11:06,19,mountain
11:07,24,mountain
11:07,27,mountain
11:07,26,mountain
11:07,18,road
11:07,15,road
11:08,28,mountain
11:08,25,mountain
11:08,18,road
11:08,14,road
11:08,20,road
11:09,24,mountain
11:09,22,mountain
11:09,18,mountain
11:09,25,road
11:10,24,mountain
11:10,27,mountain
11:10,23,mountain
11:11,24,mountain
11:11,28,mountain
11:11,22,road
11:12,21,mountain
11:12,29,mountain
11:12,17,road
11:13,20,mountain
11:13,25,mountain
11:13,26,mountain
11:13,15,road
11:13,13,road
11:14,20,mountain
11:14,22,mountain
11:14,21,mountain
11:14,14,road
11:15,22,mountain
11:15,21,mountain
11:15,22,mountain
11:16,24,mountain
11:16,12,road
11:16,13,road
11:16,15,road
11:17,23,mountain
11:17,28,mountain
11:17,27,mountain
11:18,21,mountain
11:18,29,mountain
11:19,22,mountain
11:19,24,mountain
11:19,15,road
11:20,18,mountain
11:20,28,mountain
11:20,27,mountain
11:20,18,road
11:21,21,mountain
11:21,16,mountain
11:21,23,mountain
11:21,13,road
11:22,26,mountain
11:22,25,mountain
11:22,17,road
11:22,14,road
11:23,23,mountain
11:23,28,mountain
11:23,25,mountain
11:24,32,mountain
11:24,25,mountain
11:24,27,mountain
11:24,29,mountain
11:24,26,mountain
11:24,18,road
11:25,31,mountain
11:25,30,mountain
11:25,17,road
11:25,18,road
11:26,26,mountain
11:26,29,mountain
11:27,28,mountain
11:27,29,mountain
11:27,26,mountain
11:28,24,mountain
11:28,27,mountain
11:29,26,mountain
11:29,27,mountain
11:29,27,mountain
11:29,23,mountain
11:29,10,road
11:30,29,mountain
11:30,23,mountain
11:30,22,mountain
11:30,28,mountain
11:30,14,road
11:31,26,mountain
11:32,23,mountain
11:33,22,mountain
11:33,27,mountain
11:33,19,road
11:33,12,road
11:33,15,road
11:34,22,mountain
11:34,24,mountain
11:34,28,mountain
11:35,27,mountain
11:35,28,mountain
11:35,23,mountain
11:36,24,mountain
11:36,26,mountain
11:36,25,mountain
11:36,14,road
11:37,31,mountain
11:37,15,road
11:38,23,mountain
11:38,29,mountain
11:38,24,mountain
11:38,19,mountain
11:39,24,mountain
11:39,18,mountain
11:39,16,mountain
11:39,14,road
11:39,17,road
11:39,12,road
11:40,19,mountain
11:40,18,road
11:40,17,road
11:41,28,mountain
11:41,23,mountain
11:42,15,mountain
11:42,25,mountain
11:43,23,mountain
11:43,28,mountain
11:44,28,mountain
11:44,18,mountain
11:44,25,mountain
11:44,20,road
11:44,22,road
11:45,28,mountain
11:45,26,mountain
11:46,32,mountain
11:46,24,mountain
11:47,28,mountain
11:47,24,mountain
11:48,23,mountain
11:48,29,mountain
11:49,29,mountain
11:49,23,mountain
11:49,24,mountain
11:49,18,road
11:50,30,mountain
11:50,20,mountain
11:50,23,mountain
11:50,31,mountain
11:50,20,road
11:51,22,mountain
11:51,25,mountain
11:51,23,mountain
11:51,23,road
11:52,26,mountain
11:52,20,mountain
11:52,16,mountain
11:52,11,road
11:53,24,mountain
11:54,21,mountain
11:54,27,mountain
11:54,14,road
11:55,21,mountain
11:55,24,mountain
11:55,21,mountain
11:56,22,mountain
11:56,24,mountain
11:56,17,road
11:56,11,road
11:57,17,mountain
11:57,26,mountain
11:57,27,mountain
11:57,17,road
11:58,21,mountain
11:58,22,mountain
11:59,22,mountain
11:59,25,mountain
11:59,22,mountain
11:59,26,mountain
11:59,23,mountain
12:00,17,mountain
12:00,23,mountain
12:00,23,mountain
12:00,25,mountain
12:00,25,mountain
12:00,25,mountain
12:01,16,mountain
12:01,29,mountain
12:02,24,mountain
12:02,26,mountain
12:02,26,mountain
12:02,10,road
12:03,20,mountain
12:03,30,mountain
12:03,21,mountain
12:03,26,mountain
12:04,19,mountain
12:04,20,mountain
12:05,16,mountain
12:05,19,mountain
12:05,22,mountain
12:05,24,mountain
12:06,30,mountain
12:06,27,mountain
12:06,26,mountain
12:06,26,mountain
12:06,19,road
12:07,19,mountain
12:07,27,mountain
12:07,24,mountain
12:07,24,mountain
12:07,11,road
12:08,27,mountain
12:08,22,mountain
12:08,22,road
12:08,13,road
12:09,21,mountain
12:09,19,mountain
12:10,30,mountain
12:11,21,mountain
12:11,30,mountain
